IncidentID,County,RdwyNumber,RdwyType,Street,RoadwayName,StreetSfx,StreetDir,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,KABCO,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,Intersection Crash,Bicyclist,Pedestrian,Motor Vehicles
30648152,CAMPBELL,KY0008,StateRoute,,FAIRFIELD,AVE,,39.10348931,-84.4866544,1.603,10/4/2022 0:00,858,3,3,0,0,O,CLEAR,DRY,1,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30669721,CAMPBELL,KY0009,StateRoute,,AA,HWY,,39.01448375,-84.47646956,17.071,10/4/2022 0:00,1505,2,2,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30652033,CAMPBELL,KY0008,StateRoute,,FAIRFIELD,AVE,,39.10579295,-84.48386814,1.82,10/4/2022 0:00,1631,2,2,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR TO REAR,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30652260,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,39.01986551,-84.437617,15.2,10/4/2022 0:00,1842,2,2,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30697882,CAMPBELL,US0027,USRoute,2808,ALEXANDRIA,PIKE,,39.03348746,-84.45323607,16.491,10/4/2022 0:00,908,2,2,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
30669457,CAMPBELL,I 0275,Interstate,,,,,39.02543945,-84.48094668,0.03,10/4/2022 0:00,1709,2,2,0,0,O,CLEAR,DRY,0,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,CURVE & GRADE,DAYLIGHT,0,0,0,1
30650428,CAMPBELL,I 0471,Interstate,,I471 S,,,39.07539652,-84.46792678,2.527,10/4/2022 0:00,1210,2,2,0,0,O,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DAYLIGHT,0,0,0,1
30648158,CAMPBELL,US0027,USRoute,1930,MONMOUTH,ST,,39.07894344,-84.48054763,20.828,10/4/2022 0:00,1215,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30652008,CAMPBELL,KY1120,StateRoute,,FT THOMAS,AVE,S,39.06733045,-84.44709279,5.13,10/4/2022 0:00,1950,2,2,0,0,O,CLEAR,DRY,0,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
30653973,CAMPBELL,,OTHR,1248,WATERWORKS,RD,,39.09412816,-84.46764075,0.515,10/4/2022 0:00,1941,1,1,0,0,O,CLEAR,DRY,1,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,0,0,0,1
30645814,CAMPBELL,KY1120,StateRoute,,MEMORIAL,PKWY,,39.09509739,-84.46401814,2.339,10/4/2022 0:00,240,1,1,0,0,O,CLEAR,DRY,0,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,0,0,0,1
30654759,CAMPBELL,,OTHR,743,WIGEON,DR,,38.91831413,-84.40628712,0.072,10/5/2022 0:00,2230,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,0,0,0,1
30663768,CAMPBELL,US0027,USRoute,900 BLOCK,YORK,ST,,39.08672675,-84.49122757,21.754,10/5/2022 0:00,1716,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE ENTERING OR LEAVING PARKED POSITION (NOT PARKING LOT),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30685062,CAMPBELL,KY1892,StateRoute,61,CAROTHERS,RD,,39.08562226,-84.47985625,2.309,10/5/2022 0:00,1200,2,2,0,0,O,CLEAR,DRY,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30661109,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,38.91318349,-84.3869303,6.929,10/5/2022 0:00,750,2,2,0,1,B,CLEAR,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30663767,CAMPBELL,KY0008,StateRoute,,3RD,ST,E,39.09483269,-84.49458096,0.723,10/5/2022 0:00,1610,2,2,0,0,O,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,1,0,0,1
30655453,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,39.00415258,-84.42437036,13.924,10/5/2022 0:00,1245,2,2,0,0,O,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DAYLIGHT,1,0,0,1
30659391,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,38.98212294,-84.39782258,11.865,10/5/2022 0:00,2210,2,2,0,0,O,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & HILLCREST,DARK-HWY LIGHTED/ON,1,0,0,1
30655034,CAMPBELL,,OTHR,54,DONNELLY,DR,,39.09629411,-84.44774108,0.131,10/5/2022 0:00,822,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & HILLCREST,DAYLIGHT,0,0,0,1
30653352,CAMPBELL,,OTHR,901,5TH,AVE,,39.11445399,-84.4680822,0.403,10/5/2022 0:00,1747,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30659393,CAMPBELL,KY0009,StateRoute,,AA,HWY,,38.99231301,-84.40020946,12.498,10/5/2022 0:00,653,2,2,0,0,O,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAWN,0,0,0,1
30666170,CAMPBELL,I 0275,Interstate,,I275 E,,,39.05624367,-84.43235511,73.31,10/5/2022 0:00,1712,3,3,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30655456,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,39.02883206,-84.45036105,16.134,10/5/2022 0:00,1831,3,3,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30659273,CAMPBELL,I 0471,Interstate,,I471 N,,,39.054795,-84.46916412,0.876,10/6/2022 0:00,1603,2,2,0,0,O,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
30729267,CAMPBELL,I 0275,Interstate,,I275 E,,,39.03384191,-84.47033018,76.119,10/6/2022 0:00,916,3,3,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30660061,CAMPBELL,KY1120,StateRoute,101,10TH,ST,E,39.08735774,-84.48866016,0.781,10/6/2022 0:00,839,2,2,0,0,O,CLEAR,DRY,0,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30669461,CAMPBELL,KY0009,StateRoute,,AA,HWY,,39.01785371,-84.47974008,17.364,10/6/2022 0:00,1717,2,2,0,0,O,CLOUDY,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30738367,CAMPBELL,KY0009,StateRoute,,LICKING,PIKE,,39.02392227,-84.48071418,17.837,10/6/2022 0:00,714,3,3,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
30656713,CAMPBELL,KY1892,StateRoute,1405,GRAND,AVE,N,39.0802903,-84.46729705,1.423,10/6/2022 0:00,715,2,2,0,0,O,CLOUDY,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
30662023,CAMPBELL,,OTHR,,3RD,ST,W,39.09305321,-84.49733265,0.018,10/6/2022 0:00,1845,2,2,0,0,O,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,1,0,0,1
30669726,CAMPBELL,KY0009,StateRoute,,AA,HWY,,39.0181921,-84.4800944,17.395,10/6/2022 0:00,730,2,2,0,1,C,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DAWN,1,0,0,1
30661114,CAMPBELL,KY0009,StateRoute,,AA,HWY,,38.92622274,-84.3012098,5.283,10/6/2022 0:00,2120,1,1,0,0,O,CLOUDY,DRY,0,COLLISION WITH ANIMAL IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,1,0,0,1
30661623,CAMPBELL,KY1120,StateRoute,,11TH,ST,W,39.08384128,-84.49162512,0.532,10/6/2022 0:00,1710,2,1,0,1,C,CLOUDY,DRY,0,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,1,0,1,0
30664220,CAMPBELL,,OTHR,900,ERVIN,TER,,39.10963469,-84.4733154,0.152,10/6/2022 0:00,1602,4,4,0,0,O,CLOUDY,DRY,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & HILLCREST,DAYLIGHT,0,0,0,1
30658522,CAMPBELL,,OTHR,919,ISABELLA,ST,,39.08441067,-84.49516402,0.245,10/6/2022 0:00,1859,2,2,0,0,O,CLEAR,DRY,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30682038,CAMPBELL,,OTHR,9170,WASHINGTON TRACE,RD,,38.94150308,-84.3120555,1.27,10/6/2022 0:00,955,1,1,0,0,O,CLEAR,DRY,0,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30674340,CAMPBELL,,OTHR,1107,ISABELLA,ST,,39.0826889,-84.49360114,0.1,10/7/2022 0:00,1430,2,2,0,0,O,CLOUDY,DRY,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
30669734,CAMPBELL,KY0009,StateRoute,,AA,HWY,,39.01437972,-84.47629123,17.033,10/7/2022 0:00,1429,1,1,0,0,O,CLEAR,DRY,0,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,1,0,0,1
30659647,CAMPBELL,,OTHR,,BRIGHTON,ST,,39.08004839,-84.49513952,,10/7/2022 0:00,730,2,2,0,0,O,CLEAR,DRY,1,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30666099,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,39.01880173,-84.43658879,15.098,10/7/2022 0:00,1251,2,2,0,0,O,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DAYLIGHT,1,0,0,1
30675594,CAMPBELL,I 0471,Interstate,,I471 N,,,39.0545323,-84.46906806,0.857,10/7/2022 0:00,1453,2,2,0,1,C,CLEAR,DRY,1,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
30669466,CAMPBELL,I 0471,Interstate,,I471 SB,,,39.05494679,-84.46963298,0.864,10/7/2022 0:00,1904,2,2,0,1,C,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30666098,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,39.02769437,-84.44939914,16.048,10/7/2022 0:00,1334,2,2,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30684988,CAMPBELL,,OTHR,719,SARATOGA,ST,,39.09043838,-84.49050908,0.335,10/8/2022 0:00,1500,2,2,0,0,O,CLEAR,DRY,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30671592,CAMPBELL,I 0471,Interstate,,I471 N,,,39.10116002,-84.49563424,4.991,10/8/2022 0:00,1201,2,2,0,0,O,CLOUDY,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30673181,CAMPBELL,KY1121,StateRoute,,PERSIMMON GROVE,PIKE,,38.91786616,-84.35580457,6.76,10/8/2022 0:00,1726,1,1,0,3,C,CLEAR,DRY,0,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,0,0,0,1
30663766,CAMPBELL,US0027,USRoute,,MONMOUTH,ST,,39.08765059,-84.48942602,21.613,10/8/2022 0:00,1054,2,2,0,0,O,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30674676,CAMPBELL,,OTHR,2,PINEHILL,DR,,39.02232517,-84.41918202,0.208,10/8/2022 0:00,1845,1,1,0,0,O,CLEAR,DRY,0,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,1,0,0,1
30664756,CAMPBELL,,OTHR,,MONROE,ST,,39.08961542,-84.48461884,0.003,10/8/2022 0:00,1745,2,2,0,0,O,CLEAR,DRY,0,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & HILLCREST,DAYLIGHT,0,0,0,1
30666100,CAMPBELL,KY0009,StateRoute,,AA,HWY,,39.0083238,-84.46206642,16.097,10/8/2022 0:00,1625,1,1,0,0,O,CLEAR,DRY,0,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
30674675,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,38.9116803,-84.3859957,6.798,10/9/2022 0:00,2030,1,1,0,0,O,CLEAR,DRY,0,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
30676170,CAMPBELL,,OTHR,,OFALLON,AVE,,39.10901878,-84.47998458,0.503,10/9/2022 0:00,1711,2,1,0,0,O,CLEAR,DRY,0,COLLISION WITH BICYCLE IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,1,1,0,0
30673183,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,38.88709471,-84.38649562,5.093,10/9/2022 0:00,2235,1,1,0,0,O,CLEAR,DRY,0,COLLISION WITH ANIMAL IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,1,0,0,1
30691892,CAMPBELL,,OTHR,,7TH,ST,W,39.0879142,-84.49752398,0.217,10/9/2022 0:00,17,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
30698563,CAMPBELL,,OTHR,6,HIGHLAND MEADOWS,DR,,39.02524511,-84.45801913,0.175,10/9/2022 0:00,1913,1,1,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),0,0,0,1
30673180,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,38.98331782,-84.40000769,12.005,10/10/2022 0:00,1719,2,2,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
30684549,CAMPBELL,,OTHR,,RIDGELINE,DR,,39.0038942,-84.43939789,,10/10/2022 0:00,805,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30712826,CAMPBELL,KY1892,StateRoute,63,GRAND,AVE,S,39.07362297,-84.46151267,0.869,10/10/2022 0:00,1526,2,2,0,0,O,CLOUDY,DRY,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30698564,CAMPBELL,KY0471,StateRoute,,KY471,,,39.0420436,-84.45657484,0.359,10/10/2022 0:00,941,2,2,0,0,O,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
30684987,CAMPBELL,,OTHR,130,NEWPORT PAVILION,,,39.09151085,-84.47810089,0.167,10/10/2022 0:00,1600,2,2,0,0,O,CLEAR,DRY,0,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30674769,CAMPBELL,I 0471,Interstate,,I471 S,,,39.07577221,-84.46840516,2.563,10/10/2022 0:00,607,1,1,0,0,O,CLEAR,DRY,0,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
30712827,CAMPBELL,,OTHR,,GREENE,ST,,39.06639992,-84.44552627,0.026,10/10/2022 0:00,2049,2,2,0,0,O,CLOUDY,DRY,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & GRADE,DUSK,0,0,0,1
30717755,CAMPBELL,,OTHR,,PROSPECT,ST,,39.10595564,-84.48172485,0.191,10/11/2022 0:00,1648,2,2,0,0,O,CLEAR,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
30757547,CAMPBELL,KY0009,StateRoute,,AA,HWY,,38.87179887,-84.26095431,0.682,10/11/2022 0:00,625,2,1,0,1,B,FOG,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
30679275,CAMPBELL,I 0471,Interstate,,I471 NB,,,39.05885607,-84.46935195,1.154,10/11/2022 0:00,1746,2,2,0,0,O,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DAYLIGHT,0,0,0,1
30680050,CAMPBELL,I 0471,Interstate,,I471 N,,,39.09986009,-84.49315615,4.83,10/11/2022 0:00,1601,3,3,0,1,B,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30698565,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,39.0348657,-84.45377978,16.6,10/11/2022 0:00,1208,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30680048,CAMPBELL,I 0471,Interstate,,I471 N,,,39.09820765,-84.48888516,4.568,10/11/2022 0:00,643,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
30676343,CAMPBELL,I 0471,Interstate,,I471 N,,,39.09569547,-84.48177286,4.137,10/11/2022 0:00,843,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30677180,CAMPBELL,KY0008,StateRoute,,6TH,AVE,,39.1112082,-84.47638525,2.368,10/11/2022 0:00,1509,3,3,0,0,O,CLEAR,DRY,1,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30679968,CAMPBELL,KY0009,StateRoute,,LICKING,PIKE,,39.02396951,-84.48091891,17.829,10/11/2022 0:00,1700,3,3,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30681531,CAMPBELL,US0027,USRoute,,YORK,ST,,39.08695839,-84.491345,21.77,10/12/2022 0:00,823,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30684562,CAMPBELL,,OTHR,,ALEXANDRIA,PIKE,E,39.01832332,-84.43556336,0.578,10/12/2022 0:00,1235,2,2,0,0,O,CLOUDY,DRY,0,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30683556,CAMPBELL,,OTHR,,HIGHLAND,AVE,,39.07084782,-84.46966779,0.009,10/12/2022 0:00,1906,2,2,0,0,O,CLOUDY,DRY,0,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,REAR END,STRAIGHT & GRADE,DUSK,1,0,0,1
30719828,CAMPBELL,,OTHR,,GRANDVIEW,AVE,,39.10221973,-84.47658306,0.018,10/12/2022 0:00,1646,2,2,0,0,O,CLEAR,DRY,0,COLLISION WITH PARKED VEHICLE,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
30689786,CAMPBELL,KY1120,StateRoute,,MEMORIAL,PKWY,,39.09329879,-84.47486528,1.721,10/13/2022 0:00,2137,1,1,0,0,O,CLEAR,DRY,0,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,0,0,0,1
30692580,CAMPBELL,KY0915,StateRoute,9947,LICKING,PIKE,,38.92376683,-84.39857076,0.632,10/13/2022 0:00,1539,1,1,0,0,O,CLEAR,DRY,0,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30685064,CAMPBELL,,OTHR,,MONROE,ST,,39.08958688,-84.48461025,0.001,10/13/2022 0:00,911,2,2,0,0,O,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,1,0,0,1
30688389,CAMPBELL,,OTHR,,CHESAPEAKE,AVE,,39.08843213,-84.47567863,0.21,10/13/2022 0:00,1505,2,2,0,0,O,CLEAR,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30685056,CAMPBELL,KY1120,StateRoute,,11TH,ST,W,39.08126948,-84.49624292,0.23,10/13/2022 0:00,845,1,1,0,0,O,CLOUDY,DRY,1,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,1,0,0,1
30698566,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,39.03467803,-84.45393165,16.589,10/13/2022 0:00,1111,2,2,0,0,O,CLOUDY,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
30689541,CAMPBELL,US0027,USRoute,1000,YORK,ST,,39.08515759,-84.48965359,21.613,10/13/2022 0:00,1600,2,2,0,0,O,CLEAR,DRY,1,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30688581,CAMPBELL,,OTHR,1143,HIGHLAND,AVE,,39.07115765,-84.46918457,0.043,10/13/2022 0:00,950,2,2,0,0,O,CLEAR,DRY,0,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30685409,CAMPBELL,,OTHR,,BENHAM,ST,,39.11589172,-84.46322881,0.127,10/13/2022 0:00,1414,2,2,0,0,O,CLEAR,DRY,0,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30699056,CAMPBELL,KY0009,StateRoute,,AA,HWY,,39.0132217,-84.4748958,16.946,10/13/2022 0:00,758,2,2,0,0,O,RAINING,WET,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAWN,0,0,0,1
30700136,CAMPBELL,US0027,USRoute,7918,ALEXANDRIA,PIKE,,38.97208666,-84.39216652,11.025,10/13/2022 0:00,1058,1,1,0,1,C,CLEAR,DRY,0,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
30699054,CAMPBELL,KY0009,StateRoute,,AA,HWY,,39.01897877,-84.48085605,17.465,10/13/2022 0:00,740,4,4,0,0,O,RAINING,WET,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAWN,0,0,0,1
30696639,CAMPBELL,I 0275,Interstate,,I275 E,,,39.05569987,-84.4335615,73.385,10/14/2022 0:00,2105,1,1,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
